Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Is Peak Hour,Code Description
2025-02-07,08:06,Friday,FINCH,MUPAA,3,6,S,Line 1 Yonge-University,5681,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-07,09:12,Friday,VICTORIA PARK,PUTIS,4,8,W,Line 2 Bloor-Danforth,5300,False,Ice / Snow Related Problems
2025-02-07,11:12,Friday,PIONEER VILLAGE STATIO,SUDP,5,10,S,Line 1 Yonge-University,5871,False,Disorderly Patron
2025-02-07,12:33,Friday,WOODBINE,MUSC,5,9,W,Line 2 Bloor-Danforth,5334,False,Miscellaneous Speed Control
2025-02-07,13:04,Friday,BAY,SUDP,5,9,W,Line 2 Bloor-Danforth,5080,False,Disorderly Patron
2025-02-07,13:18,Friday,ST CLAIR WEST,MUIR,4,7,S,Line 1 Yonge-University,5436,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-02-07,13:31,Friday,ST GEORGE YUS,SUO,8,12,S,Line 1 Yonge-University,5436,False,Passenger Other
2025-02-07,14:44,Friday,ST GEORGE YUS,MUI,8,12,S,Line 1 Yonge-University,5871,False,Injured or ill Customer (On Train) - Transported
2025-02-07,15:32,Friday,BLOOR,MUPAA,4,8,S,Line 1 Yonge-University,5721,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-07,15:55,Friday,ST GEORGE YUS,MUPAA,4,8,N,Line 1 Yonge-University,5721,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-07,16:58,Friday,BROADVIEW,MUO,3,6,W,Line 2 Bloor-Danforth,5245,True,Miscellaneous Other
2025-02-07,17:06,Friday,DUNDAS WEST,SUDP,4,7,W,Line 2 Bloor-Danforth,5085,True,Disorderly Patron
2025-02-07,17:19,Friday,FINCH,SUPOL,3,6,S,Line 1 Yonge-University,5431,True,Held By Polce - Non-TTC Related
2025-02-07,17:44,Friday,KIPLING,TUO,5,8,E,Line 2 Bloor-Danforth,5146,True,Transportation Department - Other
2025-02-07,17:52,Friday,BLOOR,SUUT,8,11,N,Line 1 Yonge-University,5766,True,Unauthorized at Track Level
2025-02-07,18:07,Friday,BLOOR,SUO,3,6,S,Line 1 Yonge-University,5786,True,Passenger Other
2025-02-07,19:38,Friday,SHEPPARD WEST,PUOPO,5,8,N,Line 1 Yonge-University,5761,False,OPTO (COMMS) Train Door Monitoring
2025-02-07,19:42,Friday,KIPLING,SUUT,11,15,E,Line 2 Bloor-Danforth,5353,False,Unauthorized at Track Level
2025-02-07,19:53,Friday,BAY,SUUT,3,7,W,Line 2 Bloor-Danforth,5371,False,Unauthorized at Track Level
2025-02-07,20:28,Friday,EGLINTON,MUPAA,6,10,N,Line 1 Yonge-University,5806,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-07,20:34,Friday,DAVISVILLE,MUIR,5,10,N,Line 1 Yonge-University,5751,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-02-07,20:41,Friday,LAWRENCE,SUDP,14,20,N,Line 1 Yonge-University,5741,False,Disorderly Patron
2025-02-07,21:35,Friday,KIPLING,EUNT,5,10,E,Line 2 Bloor-Danforth,5165,False,Equipment - No Trouble Found
2025-02-07,18:40,Friday,SHEPPARD-YONGE,EUDO,7,14,E,Line 4 Sheppard,6166,True,Door Problems - Faulty Equipment
2025-02-08,05:45,Saturday,GREENWOOD,EUVE,6,0,E,Line 2 Bloor-Danforth,5255,False,Work Vehicle
2025-02-08,05:54,Saturday,FINCH,PUOPO,3,9,S,Line 1 Yonge-University,5446,False,OPTO (COMMS) Train Door Monitoring
2025-02-08,06:48,Saturday,FINCH,SUDP,4,10,S,Line 1 Yonge-University,5801,False,Disorderly Patron
2025-02-08,08:33,Saturday,KENNEDY BD,SUDP,5,10,E,Line 2 Bloor-Danforth,5113,True,Disorderly Patron
2025-02-08,10:07,Saturday,JANE,SUDP,7,12,W,Line 2 Bloor-Danforth,5234,False,Disorderly Patron
2025-02-08,12:07,Saturday,WELLESLEY,SUDP,6,10,S,Line 1 Yonge-University,5956,False,Disorderly Patron
2025-02-08,13:36,Saturday,SHEPPARD WEST,MUIR,4,8,S,Line 1 Yonge-University,6071,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-02-08,13:47,Saturday,SHEPPARD WEST,MUSAN,4,8,S,Line 1 Yonge-University,6001,False,Unsanitary Vehicle
2025-02-08,14:04,Saturday,WILSON,SUAP,4,8,S,Line 1 Yonge-University,5991,False,Assault / Patron Involved
2025-02-08,16:32,Saturday,QUEEN,SUDP,28,32,N,Line 1 Yonge-University,5806,True,Disorderly Patron
2025-02-08,18:31,Saturday,BATHURST,MUPAA,3,7,E,Line 2 Bloor-Danforth,5144,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-08,19:11,Saturday,DAVISVILLE,SUO,5,10,N,Line 1 Yonge-University,5466,False,Passenger Other
2025-02-08,19:52,Saturday,FINCH,TUO,11,16,S,Line 1 Yonge-University,5946,False,Transportation Department - Other
2025-02-08,21:43,Saturday,SHEPPARD WEST,SUDP,5,10,N,Line 1 Yonge-University,6076,False,Disorderly Patron
2025-02-08,21:46,Saturday,COLLEGE,MUPAA,3,8,S,Line 1 Yonge-University,5511,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-08,22:08,Saturday,WILSON,SUDP,5,10,S,Line 1 Yonge-University,5806,False,Disorderly Patron
2025-02-08,22:37,Saturday,DUNDAS,MUDD,3,9,N,Line 1 Yonge-University,5806,False,Door Problems - Debris Related
2025-02-08,23:04,Saturday,ST ANDREW,PUOPO,18,24,N,Line 1 Yonge-University,5916,False,OPTO (COMMS) Train Door Monitoring
2025-02-08,23:29,Saturday,ST CLAIR WEST,SUAP,10,16,S,Line 1 Yonge-University,6046,False,Assault / Patron Involved
2025-02-08,01:10,Saturday,KIPLING,SUG,3,9,W,Line 2 Bloor-Danforth,5148,False,Graffiti / Scratchiti
2025-02-08,01:25,Saturday,SHEPPARD WEST,SUDP,11,16,S,Line 1 Yonge-University,6131,False,Disorderly Patron
2025-02-08,01:58,Saturday,KEELE,MUPAA,3,9,W,Line 2 Bloor-Danforth,5371,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-08,13:09,Saturday,DON MILLS,PUSI,7,14,W,Line 4 Sheppard,6196,False,Signals or Related Components Failure 
2025-02-08,14:01,Saturday,SHEPPARD-YONGE,MUPLB,87,94,E,Line 4 Sheppard,6191,False,Fire/Smoke Plan B - Source TTC
2025-02-08,17:04,Saturday,DON MILLS,PUSI,7,14,W,Line 4 Sheppard,6166,True,Signals or Related Components Failure 
2025-02-08,17:56,Saturday,DON MILLS,PUSI,4,11,W,Line 4 Sheppard,6196,True,Signals or Related Components Failure 
2025-02-09,07:57,Sunday,WILSON,MUDD,11,23,S,Line 1 Yonge-University,5881,True,Door Problems - Debris Related
2025-02-09,08:19,Sunday,KIPLING,TUNIP,10,14,E,Line 2 Bloor-Danforth,5022,True,Operator Not In Position
2025-02-09,08:20,Sunday,SHEPPARD WEST,EUDO,10,16,S,Line 1 Yonge-University,6136,True,Door Problems - Faulty Equipment
2025-02-09,08:32,Sunday,MAIN STREET,TUOS,4,13,W,Line 2 Bloor-Danforth,5265,True,Operator Overshot Platform
2025-02-09,08:49,Sunday,WOODBINE,TUOS,4,8,W,Line 2 Bloor-Danforth,5034,True,Operator Overshot Platform
2025-02-09,09:24,Sunday,KENNEDY BD,TUO,4,8,E,Line 2 Bloor-Danforth,5180,False,Transportation Department - Other
2025-02-09,09:24,Sunday,ST GEORGE YUS,PUSAC,5,11,S,Line 1 Yonge-University,5576,False,Signals Axle Counter Block Failure
2025-02-09,10:02,Sunday,YORK MILLS,TUS,9,15,N,Line 1 Yonge-University,5811,False,Crew Unable to Maintain Schedule
2025-02-09,10:49,Sunday,OSSINGTON,SUDP,7,11,E,Line 2 Bloor-Danforth,5287,False,Disorderly Patron
2025-02-09,13:16,Sunday,DUNDAS,SUUT,6,10,S,Line 1 Yonge-University,5546,False,Unauthorized at Track Level
2025-02-09,14:17,Sunday,GLENCAIRN,PUOPO,6,10,N,Line 1 Yonge-University,5761,False,OPTO (COMMS) Train Door Monitoring
2025-02-09,17:08,Sunday,KIPLING,SUROB,12,16,E,Line 2 Bloor-Danforth,5287,True,Robbery
2025-02-09,17:19,Sunday,YORKDALE,PUOPO,15,19,N,Line 1 Yonge-University,5761,True,OPTO (COMMS) Train Door Monitoring
2025-02-09,19:01,Sunday,OSSINGTON,MUD,4,9,W,Line 2 Bloor-Danforth,5226,False,Door Problems - Passenger Related
2025-02-09,20:22,Sunday,VICTORIA PARK,PUTIS,5,10,W,Line 2 Bloor-Danforth,5226,False,Ice / Snow Related Problems
2025-02-09,21:01,Sunday,EGLINTON,MUO,4,10,S,Line 1 Yonge-University,6136,False,Miscellaneous Other
2025-02-10,05:38,Monday,EGLINTON,PUTO,9,0,N,Line 1 Yonge-University,5711,False,T&S Other
2025-02-10,05:38,Monday,YORK MILLS,PUTO,13,0,N,Line 1 Yonge-University,2816,False,T&S Other
2025-02-10,05:55,Monday,KIPLING,TUNOA,5,10,E,Line 2 Bloor-Danforth,5180,False,No Operator Immediately Available 
2025-02-10,05:59,Monday,KING,PUTR,7,0,S,Line 1 Yonge-University,6136,False,Rail Related Problem
2025-02-10,08:30,Monday,ST GEORGE BD,EUPI,6,8,E,Line 2 Bloor-Danforth,5295,True,Propulsion System
2025-02-10,10:12,Monday,GREENWOOD,PUMO,15,19,E,Line 2 Bloor-Danforth,5146,False,Station Other
2025-02-10,11:25,Monday,COLLEGE,PUSAC,6,11,S,Line 1 Yonge-University,5891,False,Signals Axle Counter Block Failure
2025-02-10,11:55,Monday,WELLESLEY,SUDP,6,11,N,Line 1 Yonge-University,5951,False,Disorderly Patron
2025-02-10,13:45,Monday,KENNEDY BD,SUDP,4,8,W,Line 2 Bloor-Danforth,5144,False,Disorderly Patron
2025-02-10,13:53,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5761,False,ELECTRICAL â OTHER
2025-02-10,14:05,Monday,BLOOR,PUOPO,3,7,N,Line 1 Yonge-University,5761,False,OPTO (COMMS) Train Door Monitoring
2025-02-10,14:34,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5531,False,ELECTRICAL â OTHER
2025-02-10,14:40,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,6106,False,ELECTRICAL â OTHER
2025-02-10,14:52,Monday,KIPLING,MUI,3,7,E,Line 2 Bloor-Danforth,5139,False,Injured or ill Customer (On Train) - Transported
2025-02-10,14:52,Monday,KIPLING,MUPAA,4,8,E,Line 2 Bloor-Danforth,5139,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-10,15:44,Monday,EGLINTON,SUO,6,10,S,Line 1 Yonge-University,5941,False,Passenger Other
2025-02-10,15:59,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5576,False,ELECTRICAL â OTHER
2025-02-10,16:05,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5621,True,ELECTRICAL â OTHER
2025-02-10,16:08,Monday,VAUGHAN MC,MUSAN,3,5,S,Line 1 Yonge-University,5671,True,Unsanitary Vehicle
2025-02-10,16:14,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5581,True,ELECTRICAL â OTHER
2025-02-10,16:20,Monday,ST ANDREW,PUOPO,10,16,N,Line 1 Yonge-University,5941,True,OPTO (COMMS) Train Door Monitoring
2025-02-10,16:23,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5731,True,ELECTRICAL â OTHER
2025-02-10,16:32,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5436,True,ELECTRICAL â OTHER
2025-02-10,16:41,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5436,True,ELECTRICAL â OTHER
2025-02-10,16:43,Monday,DUPONT,PUOPO,6,10,S,Line 1 Yonge-University,5761,True,OPTO (COMMS) Train Door Monitoring
2025-02-10,16:50,Monday,WILSON YARD,PUEO,3,7,S,Line 1 Yonge-University,5381,True,ELECTRICAL â OTHER
2025-02-10,16:59,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5481,True,ELECTRICAL â OTHER
2025-02-10,17:08,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5791,True,ELECTRICAL â OTHER
2025-02-10,17:15,Monday,DAVISVILLE,PUOPO,14,18,S,Line 1 Yonge-University,6121,True,OPTO (COMMS) Train Door Monitoring
2025-02-10,17:17,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5501,True,ELECTRICAL â OTHER
2025-02-10,17:23,Monday,WILSON,PUEO,3,7,S,Line 1 Yonge-University,5861,True,ELECTRICAL â OTHER
2025-02-10,19:34,Monday,UNION,MUPAA,4,8,N,Line 1 Yonge-University,5611,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-10,20:11,Monday,KENNEDY BD,MUSAN,5,10,W,Line 2 Bloor-Danforth,5083,False,Unsanitary Vehicle
2025-02-10,21:45,Monday,LAWRENCE,SUDP,4,10,N,Line 1 Yonge-University,5991,False,Disorderly Patron
2025-02-10,22:18,Monday,ST PATRICK,SUDP,6,12,N,Line 1 Yonge-University,6076,False,Disorderly Patron
2025-02-10,23:05,Monday,CHESTER,MUTO,7,12,E,Line 2 Bloor-Danforth,5074,False,Misc. Transportation Other - Employee Non-Chargeable
2025-02-10,23:59,Monday,VAUGHAN MC,SUO,5,10,,Line 1 Yonge-University,0,False,Passenger Other
2025-02-10,12:46,Monday,SHEPPARD-YONGE,SUO,4,11,W,Line 4 Sheppard,5196,False,Passenger Other
2025-02-11,02:16,Tuesday,WILSON,PUSSW,13,18,N,Line 1 Yonge-University,5511,False,Track Switch Failure - Signal Related Problem
2025-02-11,02:48,Tuesday,YORKDALE,TUCC,9,16,N,Line 1 Yonge-University,5511,False,Transit Control Related Problems
2025-02-11,05:50,Tuesday,VAUGHAN MC,TUO,11,0,S,Line 1 Yonge-University,5606,False,Transportation Department - Other
2025-02-11,05:54,Tuesday,SHEPPARD WEST,TUO,8,0,N,Line 1 Yonge-University,5411,False,Transportation Department - Other
2025-02-11,06:01,Tuesday,UNION,PUTR,8,0,N,Line 1 Yonge-University,5516,False,Rail Related Problem
2025-02-11,06:10,Tuesday,UNION,PUTR,8,0,S,Line 1 Yonge-University,5651,False,Rail Related Problem
2025-02-11,06:33,Tuesday,KENNEDY BD,TUSC,3,5,W,Line 2 Bloor-Danforth,5255,False,Operator Overspeeding
2025-02-11,06:38,Tuesday,LAWRENCE,MUEC,42,44,N,Line 1 Yonge-University,5516,False,Misc. Engineering & Construction Related Problems
2025-02-11,06:58,Tuesday,OSSINGTON,EUPI,4,7,W,Line 2 Bloor-Danforth,5338,False,Propulsion System
2025-02-11,07:37,Tuesday,KIPLING,PUSSW,4,7,E,Line 2 Bloor-Danforth,5259,True,Track Switch Failure - Signal Related Problem
2025-02-11,08:45,Tuesday,SHERBOURNE,EUDO,5,8,W,Line 2 Bloor-Danforth,5165,True,Door Problems - Faulty Equipment
2025-02-11,09:15,Tuesday,HIGH PARK,SUAP,3,6,W,Line 2 Bloor-Danforth,5200,False,Assault / Patron Involved
2025-02-11,09:29,Tuesday,BATHURST,SUDP,3,6,E,Line 2 Bloor-Danforth,5352,False,Disorderly Patron
2025-02-11,11:23,Tuesday,WARDEN,PUSWZ,4,8,W,Line 2 Bloor-Danforth,5287,False,Work Zone Problems - Signals
2025-02-11,12:24,Tuesday,GREENWOOD YARD,PUSSW,4,8,W,Line 2 Bloor-Danforth,5225,False,Track Switch Failure - Signal Related Problem
2025-02-11,13:41,Tuesday,SHEPPARD WEST,SUUT,3,7,S,Line 1 Yonge-University,5911,False,Unauthorized at Track Level
2025-02-11,15:00,Tuesday,KENNEDY BD,EUNT,4,7,W,Line 2 Bloor-Danforth,5130,False,Equipment - No Trouble Found
2025-02-11,15:36,Tuesday,SPADINA BD,MUD,11,14,W,Line 2 Bloor-Danforth,5168,False,Door Problems - Passenger Related
2025-02-11,16:10,Tuesday,DUNDAS,MUD,3,7,S,Line 1 Yonge-University,5716,True,Door Problems - Passenger Related
2025-02-11,16:13,Tuesday,QUEEN,MUD,9,14,S,Line 1 Yonge-University,5716,True,Door Problems - Passenger Related
2025-02-11,17:06,Tuesday,NORTH YORK CTR,PUOPO,3,8,S,Line 1 Yonge-University,5941,True,OPTO (COMMS) Train Door Monitoring
2025-02-11,19:21,Tuesday,CHRISTIE,EUDO,15,19,W,Line 2 Bloor-Danforth,5255,False,Door Problems - Faulty Equipment
2025-02-11,20:48,Tuesday,ST GEORGE BD,MUPAA,3,8,E,Line 2 Bloor-Danforth,5335,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-11,21:10,Tuesday,FINCH,SUPOL,16,20,,Line 1 Yonge-University,5381,False,Held By Polce - Non-TTC Related
2025-02-11,21:32,Tuesday,FINCH,MUSAN,5,10,N,Line 1 Yonge-University,5795,False,Unsanitary Vehicle
2025-02-11,22:41,Tuesday,JANE,TUO,8,13,E,Line 2 Bloor-Danforth,5146,False,Transportation Department - Other
2025-02-11,23:11,Tuesday,WILSON,SUO,7,13,S,Line 1 Yonge-University,5806,False,Passenger Other
2025-02-11,23:45,Tuesday,MUSEUM,PUOPO,8,14,N,Line 1 Yonge-University,5566,False,OPTO (COMMS) Train Door Monitoring
2025-02-11,23:59,Tuesday,BAY,MUSAN,4,9,W,Line 2 Bloor-Danforth,5132,False,Unsanitary Vehicle
2025-02-11,00:54,Tuesday,MAIN STREET,MUTO,4,9,W,Line 2 Bloor-Danforth,5295,False,Misc. Transportation Other - Employee Non-Chargeable
2025-02-12,05:57,Wednesday,BLOOR,PUSAC,7,11,S,Line 1 Yonge-University,6086,False,Signals Axle Counter Block Failure
2025-02-12,05:59,Wednesday,KING,PUTR,16,0,S,Line 1 Yonge-University,6086,False,Rail Related Problem
2025-02-12,06:16,Wednesday,ISLINGTON,EUDO,3,7,E,Line 2 Bloor-Danforth,5062,False,Door Problems - Faulty Equipment
2025-02-12,06:31,Wednesday,KENNEDY BD,EUSC,3,5,W,Line 2 Bloor-Danforth,5043,False,Speed Control Equipment  
2025-02-12,07:36,Wednesday,BLOOR,SUUT,4,9,N,Line 1 Yonge-University,5836,True,Unauthorized at Track Level
2025-02-12,07:48,Wednesday,UNION,TUATC,6,9,N,Line 1 Yonge-University,5751,True,ATC Operator Related
2025-02-12,07:49,Wednesday,ST CLAIR,PUOPO,4,7,N,Line 1 Yonge-University,5831,True,OPTO (COMMS) Train Door Monitoring
2025-02-12,07:54,Wednesday,DUFFERIN,MUD,5,7,E,Line 2 Bloor-Danforth,5160,True,Door Problems - Passenger Related
2025-02-12,08:09,Wednesday,ISLINGTON,MUDD,13,15,E,Line 2 Bloor-Danforth,5134,True,Door Problems - Debris Related
2025-02-12,08:21,Wednesday,DUFFERIN,MUDD,13,15,E,Line 2 Bloor-Danforth,5165,True,Door Problems - Debris Related
2025-02-12,11:00,Wednesday,FINCH,TUATC,5,10,S,Line 1 Yonge-University,5816,False,ATC Operator Related
2025-02-12,11:05,Wednesday,LAWRENCE WEST,SUDP,11,16,S,Line 1 Yonge-University,5626,False,Disorderly Patron
2025-02-12,11:23,Wednesday,FINCH,EUDO,5,10,S,Line 1 Yonge-University,5971,False,Door Problems - Faulty Equipment
2025-02-12,11:27,Wednesday,ROYAL YORK,TUSC,3,7,E,Line 2 Bloor-Danforth,5114,False,Operator Overspeeding
2025-02-12,12:16,Wednesday,CASTLE FRANK,SUDP,3,7,E,Line 2 Bloor-Danforth,5180,False,Disorderly Patron
2025-02-12,14:40,Wednesday,COXWELL,SUO,3,7,W,Line 2 Bloor-Danforth,5024,False,Passenger Other
2025-02-12,15:27,Wednesday,DUNDAS WEST,MUSC,3,6,E,Line 2 Bloor-Danforth,5156,False,Miscellaneous Speed Control
2025-02-12,15:33,Wednesday,GREENWOOD,MUPR1,120,123,E,Line 2 Bloor-Danforth,5091,False,Priority One - Train in Contact With Person
2025-02-12,16:10,Wednesday,KIPLING,MUIR,3,6,E,Line 2 Bloor-Danforth,5338,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-02-12,16:35,Wednesday,DAVISVILLE YARD,PUSAC,3,5,S,Line 1 Yonge-University,5581,True,Signals Axle Counter Block Failure
2025-02-12,17:26,Wednesday,ST PATRICK,PUOPO,3,6,N,Line 1 Yonge-University,5766,True,OPTO (COMMS) Train Door Monitoring
2025-02-12,17:51,Wednesday,YORKDALE,PUOPO,6,9,N,Line 1 Yonge-University,5766,True,OPTO (COMMS) Train Door Monitoring
2025-02-12,18:13,Wednesday,DUFFERIN,MUI,9,13,W,Line 2 Bloor-Danforth,5168,True,Injured or ill Customer (On Train) - Transported
2025-02-12,19:03,Wednesday,LAWRENCE WEST,SUO,5,8,S,Line 1 Yonge-University,5416,False,Passenger Other
2025-02-12,20:19,Wednesday,KING,PUOPO,12,16,S,Line 1 Yonge-University,5766,False,OPTO (COMMS) Train Door Monitoring
2025-02-12,20:39,Wednesday,EGLINTON,MUIR,6,9,S,Line 1 Yonge-University,5541,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-02-12,22:04,Wednesday,SHEPPARD,MUPAA,4,10,N,Line 1 Yonge-University,5521,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-12,23:10,Wednesday,MAIN STREET,TUOS,4,9,W,Line 2 Bloor-Danforth,5139,False,Operator Overshot Platform
2025-02-12,23:30,Wednesday,YORK MILLS,MUPAA,4,10,N,Line 1 Yonge-University,5986,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-02-12,00:36,Wednesday,CHESTER,EUOE,12,17,W,Line 2 Bloor-Danforth,5237,False,Rail Cars & Shops Opr. Error
2025-02-12,00:44,Wednesday,VICTORIA PARK,PUTIS,3,8,E,Line 2 Bloor-Danforth,5026,False,Ice / Snow Related Problems
2025-02-12,00:47,Wednesday,ST CLAIR WEST,MUWEA,6,12,S,Line 1 Yonge-University,5756,False,Weather Reports / Related Delays
2025-02-12,20:11,Wednesday,SHEPPARD YONGE,PUSNT,8,15,E,Line 4 Sheppard,6166,False,Signal Problem - No Trouble
2025-02-13,05:40,Thursday,KIPLING,TUNOA,10,0,W,Line 2 Bloor-Danforth,5022,False,No Operator Immediately Available 
2025-02-13,05:51,Thursday,YONGE BD,TUML,8,0,W,Line 2 Bloor-Danforth,0,False,Mainline Storage
2025-02-13,05:54,Thursday,KIPLING,TUNOA,3,8,E,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2025-02-13,06:03,Thursday,KENNEDY BD,MUO,5,10,W,Line 2 Bloor-Danforth,5358,False,Miscellaneous Other
2025-02-13,06:04,Thursday,GREENWOOD,TUNOA,2,4,W,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2025-02-13,06:06,Thursday,MUSEUM,MUWEA,4,8,S,Line 1 Yonge-University,5721,False,Weather Reports / Related Delays
2025-02-13,06:08,Thursday,GREENWOOD,TUNOA,2,4,E,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2025-02-13,06:09,Thursday,KENNEDY BD,EUDO,5,10,W,Line 2 Bloor-Danforth,5132,False,Door Problems - Faulty Equipment
2025-02-13,06:11,Thursday,UNION,EUDO,4,7,N,Line 1 Yonge-University,5931,False,Door Problems - Faulty Equipment
2025-02-13,06:48,Thursday,KIPLING,TUNOA,3,5,E,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2025-02-13,06:58,Thursday,PAPE,TUOS,5,7,W,Line 2 Bloor-Danforth,5265,False,Operator Overshot Platform
2025-02-13,06:59,Thursday,EGLINTON,PUOPO,5,8,S,Line 1 Yonge-University,5941,False,OPTO (COMMS) Train Door Monitoring
2025-02-13,07:10,Thursday,GREENWOOD,TUDOE,47,49,W,Line 2 Bloor-Danforth,5343,True,Doors Open in Error
2025-02-13,07:19,Thursday,WELLESLEY,PUOPO,6,9,S,Line 1 Yonge-University,5941,True,OPTO (COMMS) Train Door Monitoring
2025-02-13,07:32,Thursday,JANE,TUO,2,4,W,Line 2 Bloor-Danforth,5265,True,Transportation Department - Other
2025-02-13,08:01,Thursday,SPADINA YUS,SUDP,3,5,N,Line 1 Yonge-University,5971,True,Disorderly Patron
2025-02-13,08:11,Thursday,BLOOR,MUPLB,15,18,N,Line 1 Yonge-University,5521,True,Fire/Smoke Plan B - Source TTC
2025-02-13,09:52,Thursday,YORK MILLS,MUWEA,6,9,S,Line 1 Yonge-University,6021,False,Weather Reports / Related Delays
2025-02-13,10:00,Thursday,DUNDAS,PUOPO,7,12,S,Line 1 Yonge-University,5826,False,OPTO (COMMS) Train Door Monitoring
2025-02-13,10:09,Thursday,SHEPPARD,MUWEA,4,9,N,Line 1 Yonge-University,5531,False,Weather Reports / Related Delays
2025-02-13,10:11,Thursday,EGLINTON WEST,TUO,8,11,N,Line 1 Yonge-University,5406,False,Transportation Department - Other
2025-02-13,11:32,Thursday,VAUGHAN MC,SUUT,7,12,S,Line 1 Yonge-University,6021,False,Unauthorized at Track Level
2025-02-13,11:59,Thursday,KENNEDY BD,EUAC,4,7,W,Line 2 Bloor-Danforth,5055,False,Air Conditioning
2025-02-13,14:33,Thursday,KENNEDY BD,MUI,3,6,W,Line 2 Bloor-Danforth,5024,False,Injured or ill Customer (On Train) - Transported
2025-02-13,16:00,Thursday,KIPLING,MUWEA,3,6,E,Line 2 Bloor-Danforth,5129,True,Weather Reports / Related Delays
2025-02-13,16:02,Thursday,SHEPPARD WEST,SUUT,56,59,S,Line 1 Yonge-University,5626,True,Unauthorized at Track Level
2025-02-13,17:07,Thursday,YORKDALE,MUWEA,3,6,S,Line 1 Yonge-University,5651,True,Weather Reports / Related Delays
2025-02-13,17:30,Thursday,ST CLAIR WEST,MUWEA,5,8,S,Line 1 Yonge-University,5651,True,Weather Reports / Related Delays
2025-02-13,17:45,Thursday,MUSEUM,MUWEA,5,8,S,Line 1 Yonge-University,5651,True,Weather Reports / Related Delays
2025-02-13,18:09,Thursday,KIPLING,MUDD,3,6,E,Line 2 Bloor-Danforth,5164,True,Door Problems - Debris Related
2025-02-13,18:17,Thursday,SHEPPARD,SUAP,6,9,S,Line 1 Yonge-University,5726,True,Assault / Patron Involved
2025-02-13,19:23,Thursday,NORTH YORK CTR,PUOPO,3,6,S,Line 1 Yonge-University,5941,False,OPTO (COMMS) Train Door Monitoring
